,step,type,branch,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,unusuallogin,isFlaggedFraud,Acct type,Date of transaction,Time of day,isFraud
3379,2,PAYMENT,Nicaragua,2346.51,C1704927850,20285.79,17939.28,M48522228,0,0,6,0,Savings,8/1/2018,Night,0
3380,2,PAYMENT,Mexico,3252.29,C854367376,17939.28,14687,M917190676,0,0,19,0,Savings,9/1/2018,Night,0
3381,2,PAYMENT,Brasil,4147.62,C716951769,14687,10539.37,M190967225,0,0,9,0,Savings,10/1/2018,Afternoon,0
3382,2,PAYMENT,Mexico,3597.85,C1564473433,45405,41807.15,M851116146,0,0,4,0,Current,11/1/2018,Morning,0
3383,2,PAYMENT,Mexico,6574.63,C1181889508,91019,84444.37,M1115296438,0,0,3,0,Savings,12/1/2018,Morning,0
3384,2,PAYMENT,Nicaragua,1895.47,C1613092752,214570,212674.53,M184017782,0,0,1,0,Current,13/1/2018,Morning,0
3385,2,PAYMENT,Cuba,5832.27,C1573719263,51437,45604.73,M1336953458,0,0,8,0,Savings,16/1/2018,Night,0
3386,2,PAYMENT,Brasil,8417.96,C31956291,9067,649.04,M876487258,0,0,17,0,Savings,19/1/2018,Night,0
3387,2,PAYMENT,Mexico,5127.21,C27294710,15743,10615.79,M1276002922,0,0,12,0,Savings,25/1/2018,Afternoon,0
3388,2,DEBIT,Mexico,3476.19,C1899938605,0,0,C392292416,5056707.37,4450740.26,19,0,Current,3/1/2018,Afternoon,0
3389,2,PAYMENT,Republica Dominicana,11493.01,C886510498,0,0,M917156101,0,0,14,0,Savings,5/1/2018,Morning,0
3390,2,PAYMENT,Trinidad y Tobago,15470.9,C143239336,66146,50675.1,M254358847,0,0,7,0,Savings,7/1/2018,Night,0
3391,2,DEBIT,Mexico,394.34,C57638267,75374,74979.66,C621014131,107168,0,12,0,Savings,6/1/2018,Night,0
3392,2,CASH_IN,Mexico,60223.17,C1622066826,26667,86890.17,C778731861,0,0,12,0,Savings,6/1/2018,Night,0
3393,2,CASH_OUT,El Salvador,32969.34,C631766751,164131,131161.66,C20671747,48615.1,81584.44,15,0,Savings,8/1/2018,Afternoon,0
3394,2,PAYMENT,Trinidad y Tobago,1266.42,C1667348377,20897,19630.58,M463313451,0,0,13,0,Current,9/1/2018,Afternoon,0
3395,2,PAYMENT,Mexico,694.12,C227644740,19809,19114.88,M400216879,0,0,4,0,Savings,10/1/2018,Night,0
3396,2,PAYMENT,Panama,1605.63,C2036949810,30499,28893.37,M248705782,0,0,7,0,Current,11/1/2018,Morning,0
3397,2,PAYMENT,Mexico,14079.08,C266894813,3112.29,0,M1323996324,0,0,20,0,Savings,12/1/2018,Afternoon,0
3398,2,PAYMENT,Mexico,10967.47,C2083004088,0,0,M1710491273,0,0,1,0,Savings,13/1/2018,Night,0
3399,2,DEBIT,Mexico,4143.87,C700356991,100358.32,96214.45,C1810132623,100111.69,22736.93,11,0,Savings,16/1/2018,Afternoon,0
3400,2,PAYMENT,Mexico,7738.69,C871065432,96214.45,88475.76,M260727363,0,0,20,0,Savings,19/1/2018,Night,0
3401,2,PAYMENT,Chile,3783.72,C1250950517,173135.98,169352.26,M388489274,0,0,6,0,Savings,25/1/2018,Night,0
3402,2,PAYMENT,Republica Dominicana,23147.49,C2141094945,169352.26,146204.77,M601520619,0,0,11,0,Savings,3/1/2018,Afternoon,0
3403,2,PAYMENT,Mexico,141.03,C378227888,146204.77,146063.74,M1040537707,0,0,2,0,Savings,5/1/2018,Morning,0
3404,2,TRANSFER,Mexico,303473.14,C900824070,798,0,C790722099,0,303473.14,2,0,Savings,7/1/2018,Night,0
3405,2,PAYMENT,Brasil,1196.61,C1163157114,104851,103654.39,M167146668,0,0,1,0,Savings,6/1/2018,Morning,0
3406,2,PAYMENT,Bolivia,19288.9,C497333241,12777,0,M600554759,0,0,17,0,Current,6/1/2018,Night,0
3407,2,PAYMENT,Guatemala,2217.41,C1149993098,0,0,M2120404899,0,0,17,0,Savings,8/1/2018,Morning,0
3408,2,PAYMENT,Mexico,11391.64,C1189187821,0,0,M943472307,0,0,11,0,Savings,9/1/2018,Afternoon,0
3409,2,PAYMENT,Mexico,2897.59,C548108014,13002.91,10105.32,M1214032527,0,0,19,0,Current,10/1/2018,Morning,0
3410,2,PAYMENT,Brasil,4886.95,C40910225,10105.32,5218.37,M1541427914,0,0,6,0,Savings,11/1/2018,Morning,0
3411,2,PAYMENT,Mexico,2556.31,C537346910,5218.37,2662.06,M228756739,0,0,15,0,Current,12/1/2018,Night,0
3412,2,PAYMENT,Mexico,1212.07,C247309715,2662.06,1449.99,M1469235340,0,0,8,0,Current,13/1/2018,Morning,0
3413,2,PAYMENT,Mexico,4072.66,C1293251731,1449.99,0,M1422271143,0,0,16,0,Current,16/1/2018,Morning,0
3414,2,PAYMENT,Cuba,2441.09,C926188689,0,0,M1994634331,0,0,1,0,Savings,19/1/2018,Night,0
3415,2,PAYMENT,Mexico,7074.35,C280291320,0,0,M1963080787,0,0,8,0,Savings,25/1/2018,Night,0
3416,2,PAYMENT,Honduras,5045.77,C1719746158,0,0,M229318537,0,0,6,0,Savings,3/1/2018,Afternoon,0
3417,2,PAYMENT,Nicaragua,12542.66,C974631651,0,0,M1578365270,0,0,17,0,Savings,5/1/2018,Afternoon,0
3418,2,PAYMENT,Colombia,34.22,C823056052,0,0,M1678557259,0,0,2,0,Savings,7/1/2018,Morning,0
3419,2,PAYMENT,Mexico,8087.5,C1661728387,0,0,M584262389,0,0,1,0,Savings,6/1/2018,Night,0
3420,2,PAYMENT,Chile,18714.87,C1706027885,0,0,M1730371851,0,0,8,0,Savings,6/1/2018,Night,0
3421,2,PAYMENT,Brasil,10965.89,C1537227906,0,0,M1625258377,0,0,12,0,Current,8/1/2018,Afternoon,0
3422,2,PAYMENT,Venezuela,7707.04,C2058424956,0,0,M115740440,0,0,5,0,Savings,9/1/2018,Afternoon,0
3423,2,PAYMENT,Republica Dominicana,2980.24,C1559783274,0,0,M1206931021,0,0,13,0,Current,10/1/2018,Morning,0
3424,2,PAYMENT,Cuba,20603.4,C891328061,0,0,M59298126,0,0,6,0,Savings,11/1/2018,Night,0
3425,2,PAYMENT,Mexico,14514.14,C483669346,0,0,M1502843539,0,0,3,0,Current,12/1/2018,Night,0
3426,2,PAYMENT,Brasil,18782.2,C1756587746,0,0,M762628123,0,0,17,0,Savings,13/1/2018,Afternoon,0
3427,2,PAYMENT,Brasil,19332.44,C280397810,0,0,M1442089085,0,0,19,0,Savings,16/1/2018,Night,0
3428,2,PAYMENT,Argentina,3286.78,C646148183,0,0,M767312012,0,0,20,0,Savings,19/1/2018,Night,0
3429,2,PAYMENT,Cuba,21987.06,C160549854,0,0,M2027363825,0,0,7,0,Current,25/1/2018,Afternoon,0
3430,2,PAYMENT,Mexico,13839.11,C1164692340,0,0,M178019189,0,0,14,0,Current,3/1/2018,Morning,0
3431,2,PAYMENT,Mexico,3879.64,C232042179,0,0,M1303122461,0,0,16,0,Savings,5/1/2018,Afternoon,0
3432,2,PAYMENT,Mexico,38.88,C1451708599,0,0,M1042874081,0,0,17,0,Savings,7/1/2018,Afternoon,0
3433,2,PAYMENT,Brasil,2942.66,C379776337,0,0,M993208674,0,0,7,0,Savings,6/1/2018,Night,0
3434,2,PAYMENT,Brasil,10024.14,C1474155611,31756,21731.86,M779876279,0,0,14,0,Savings,6/1/2018,Morning,0
3435,2,DEBIT,Brasil,3949.99,C800218956,5533,1583.01,C1668376627,209201.42,195932.4,16,0,Savings,8/1/2018,Afternoon,0
3436,2,DEBIT,Cuba,7888.3,C233315297,325,0,C1135523296,57107,4770.58,8,0,Savings,9/1/2018,Morning,0
3437,2,PAYMENT,Mexico,4994.3,C875456779,32204.57,27210.28,M1159329398,0,0,8,0,Current,10/1/2018,Morning,0
3438,2,PAYMENT,Mexico,14213.84,C2028767654,27210.28,12996.44,M899068489,0,0,2,0,Savings,11/1/2018,Night,0
3439,2,DEBIT,Mexico,3868.15,C1916269505,30695,26826.85,C1318822808,11142.89,15011.03,7,0,Current,12/1/2018,Morning,0
3440,2,DEBIT,Colombia,8723.05,C2014777783,12580,3856.95,C991505714,1266524.82,1066634.1,12,0,Savings,13/1/2018,Morning,0
3441,2,PAYMENT,Colombia,7204.66,C1680479914,15425,8220.34,M1680794780,0,0,16,0,Savings,16/1/2018,Night,0
3442,2,PAYMENT,Brasil,764.8,C692763171,50823,50058.2,M1771084820,0,0,3,0,Savings,19/1/2018,Night,0
3443,2,PAYMENT,Republica Dominicana,5910.1,C1564170442,474663.45,468753.35,M1310871029,0,0,2,0,Savings,25/1/2018,Afternoon,0
3444,2,PAYMENT,Guatemala,9877.48,C843410864,468753.35,458875.87,M1599612880,0,0,3,0,Savings,3/1/2018,Morning,0
3445,2,PAYMENT,Mexico,8194.49,C1487067641,10046,1851.51,M70482685,0,0,10,0,Current,5/1/2018,Night,0
3446,2,PAYMENT,Nicaragua,1477.91,C486715174,608724,607246.09,M66747889,0,0,8,0,Savings,7/1/2018,Night,0
3447,2,PAYMENT,Mexico,4004.23,C1306067302,1203,0,M1377992370,0,0,18,0,Current,6/1/2018,Afternoon,0
3448,2,PAYMENT,Mexico,423.81,C1523683407,306613,306189.19,M169110289,0,0,2,0,Current,6/1/2018,Afternoon,0
3449,2,DEBIT,Mexico,6012.68,C256084228,250368.71,244356.03,C1183572822,141949.63,147962.31,1,0,Current,8/1/2018,Afternoon,0
3450,2,PAYMENT,Nicaragua,2478.71,C1322623408,244356.03,241877.32,M416285645,0,0,18,0,Current,9/1/2018,Afternoon,0
3451,2,PAYMENT,Barbados,10592.75,C825605925,64995.3,54402.54,M581770158,0,0,4,0,Current,10/1/2018,Afternoon,0
3452,2,PAYMENT,Mexico,6382.51,C1092023914,54402.54,48020.03,M1505774574,0,0,5,0,Current,11/1/2018,Afternoon,0
3453,2,PAYMENT,Mexico,5840.15,C1167068004,31275,25434.85,M254416915,0,0,10,0,Current,12/1/2018,Night,0
3454,2,PAYMENT,Nicaragua,7767.92,C2046364218,39692,31924.08,M582857168,0,0,12,0,Current,13/1/2018,Night,0
3455,2,PAYMENT,Mexico,740.95,C1739806152,782,41.05,M948315053,0,0,14,0,Savings,16/1/2018,Afternoon,0
3456,2,TRANSFER,Argentina,67234.96,C153048669,66203,0,C490150701,0,67234.96,13,0,Savings,19/1/2018,Morning,0
3457,2,PAYMENT,El Salvador,3088.09,C1189303711,280442,277353.91,M998458782,0,0,12,0,Current,25/1/2018,Afternoon,0
3458,2,PAYMENT,Honduras,14198.34,C840008200,12801.94,0,M1095731113,0,0,16,0,Current,3/1/2018,Afternoon,0
3459,2,PAYMENT,Honduras,29414.89,C500985266,0,0,M1020421154,0,0,19,0,Savings,5/1/2018,Night,0
3460,2,PAYMENT,Mexico,402.22,C49127538,0,0,M1067588937,0,0,17,0,Savings,7/1/2018,Morning,0
3461,2,PAYMENT,Nicaragua,6934.8,C1097684722,501,0,M1848760713,0,0,9,0,Savings,6/1/2018,Afternoon,0
3462,2,PAYMENT,Mexico,9614.45,C28318221,0,0,M785848103,0,0,5,0,Current,6/1/2018,Morning,0
3463,2,PAYMENT,Nicaragua,7856.39,C86384329,122,0,M1706779253,0,0,14,0,Current,8/1/2018,Morning,0
3464,2,PAYMENT,Nicaragua,1125.82,C1692036285,180,0,M1923232046,0,0,7,0,Current,9/1/2018,Night,0
3465,2,PAYMENT,Mexico,208.35,C1204267493,49776,49567.65,M2035401634,0,0,11,0,Savings,10/1/2018,Morning,0
3466,2,PAYMENT,Brasil,3719.89,C1322907569,31284,27564.11,M756126725,0,0,9,0,Savings,11/1/2018,Morning,0
3467,2,PAYMENT,Mexico,10967.31,C1474529475,280248,269280.69,M542641486,0,0,17,0,Current,12/1/2018,Night,0
3468,2,DEBIT,Panama,923.14,C566039179,35512,34588.86,C1017997535,200546,19293.26,14,0,Savings,13/1/2018,Night,0
3469,2,PAYMENT,Nicaragua,5975.88,C2951941,1168,0,M1262693971,0,0,19,0,Savings,16/1/2018,Morning,0
3470,2,PAYMENT,Mexico,3703.76,C730949640,313,0,M1659969211,0,0,20,0,Savings,19/1/2018,Afternoon,0
3471,2,PAYMENT,Brasil,4356.91,C174871747,69486,65129.09,M1477431915,0,0,11,0,Current,25/1/2018,Afternoon,0
3472,2,PAYMENT,Guatemala,2396.83,C2029920330,20393,17996.17,M311487784,0,0,9,0,Savings,3/1/2018,Afternoon,0
3473,2,CASH_OUT,Mexico,205054.97,C2050124277,17996.17,0,C451111351,3419944.48,2560556.45,3,0,Current,5/1/2018,Night,0
3474,2,PAYMENT,Nicaragua,647.06,C1552445522,40822,40174.94,M1442707449,0,0,6,0,Savings,7/1/2018,Night,0
3475,2,PAYMENT,Colombia,5514.73,C1083292099,80518,75003.27,M688197093,0,0,11,0,Current,6/1/2018,Afternoon,0
3476,2,PAYMENT,Brasil,7734.86,C907080311,75003.27,67268.41,M208181619,0,0,11,0,Savings,6/1/2018,Morning,0
3477,2,PAYMENT,Cuba,2676.46,C1106933404,67268.41,64591.95,M1074868579,0,0,12,0,Current,8/1/2018,Morning,0
3478,2,PAYMENT,Mexico,1602.18,C1906565212,64591.95,62989.77,M969432090,0,0,16,0,Savings,9/1/2018,Morning,0
3479,2,PAYMENT,El Salvador,23938.64,C722764585,62989.77,39051.13,M1657218305,0,0,4,0,Savings,10/1/2018,Morning,0
3480,2,PAYMENT,Venezuela,9418.88,C210278405,39051.13,29632.24,M2010856706,0,0,20,0,Savings,11/1/2018,Morning,0
3481,2,PAYMENT,Brasil,11265.41,C2027549979,29632.24,18366.83,M602748972,0,0,19,0,Savings,12/1/2018,Afternoon,0
3482,2,PAYMENT,Colombia,1044.89,C1810748644,18366.83,17321.94,M1165023158,0,0,9,0,Current,13/1/2018,Morning,0
3483,2,PAYMENT,Colombia,4944.69,C1924563758,17321.94,12377.25,M944826636,0,0,12,0,Savings,16/1/2018,Morning,0
3484,2,PAYMENT,Venezuela,2185.46,C1033850902,12377.25,10191.79,M2123492724,0,0,13,0,Savings,19/1/2018,Night,0
3485,2,PAYMENT,Republica Dominicana,9222.29,C947437179,10191.79,969.51,M132065521,0,0,2,0,Current,25/1/2018,Morning,0
3486,2,PAYMENT,Republica Dominicana,46256.91,C1082640380,969.51,0,M831285461,0,0,4,0,Savings,3/1/2018,Morning,0
3487,2,PAYMENT,Mexico,3220.95,C1291486201,0,0,M840737335,0,0,4,0,Savings,5/1/2018,Night,0
3488,2,PAYMENT,El Salvador,15730.19,C1280977839,0,0,M516040753,0,0,6,0,Savings,7/1/2018,Night,0
3489,2,PAYMENT,Mexico,9877.72,C104826203,0,0,M1365611185,0,0,18,0,Savings,6/1/2018,Afternoon,0
3490,2,PAYMENT,Brasil,979.03,C1291832417,0,0,M1131673199,0,0,4,0,Savings,6/1/2018,Afternoon,0
3491,2,PAYMENT,El Salvador,4497.18,C966567431,0,0,M1141984159,0,0,9,0,Savings,8/1/2018,Morning,0
3492,2,PAYMENT,Colombia,7891.04,C1992235960,0,0,M706960270,0,0,2,0,Savings,9/1/2018,Night,0
3493,2,PAYMENT,Brasil,2707.95,C1985178707,0,0,M953191605,0,0,1,0,Current,10/1/2018,Night,0
3494,2,PAYMENT,Mexico,11762.79,C909914828,0,0,M116650158,0,0,3,0,Current,11/1/2018,Afternoon,0
3495,2,PAYMENT,India,11163.43,C1806640599,0,0,M1470540083,0,0,9,0,Savings,12/1/2018,Afternoon,0
3496,2,PAYMENT,China,4538.3,C5987161,0,0,M422882684,0,0,9,0,Current,13/1/2018,Afternoon,0
3497,2,PAYMENT,Australia,1130.94,C187150864,0,0,M1772780918,0,0,19,0,Savings,16/1/2018,Afternoon,0
3498,2,PAYMENT,Australia,4235.51,C871461513,700054.99,695819.48,M252864198,0,0,9,0,Savings,19/1/2018,Afternoon,0
3499,2,PAYMENT,Australia,5374.49,C957608454,695819.48,690444.99,M65567135,0,0,4,0,Savings,25/1/2018,Afternoon,0
3500,2,PAYMENT,Banglades,3186.6,C993343057,690444.99,687258.39,M655180711,0,0,3,0,Savings,3/1/2018,Night,0
3501,2,PAYMENT,Indonesia,2390.56,C19400322,687258.39,684867.83,M1103934393,0,0,20,0,Savings,5/1/2018,Night,0
3502,2,PAYMENT,India,20144.74,C1406763631,684867.83,664723.1,M512029640,0,0,16,0,Savings,7/1/2018,Afternoon,0
3503,2,PAYMENT,Indonesia,16165.8,C1599728268,664723.1,648557.3,M2066533285,0,0,5,0,Savings,6/1/2018,Morning,0
3504,2,PAYMENT,China,9191.09,C1694102613,648557.3,639366.21,M1566200241,0,0,8,0,Savings,6/1/2018,Afternoon,0
3505,2,PAYMENT,Japon,1338.19,C1304939804,639366.21,638028.02,M1353406178,0,0,12,0,Savings,8/1/2018,Afternoon,0
3506,2,PAYMENT,Tailandia,5203.95,C2069584894,638028.02,632824.07,M1954761469,0,0,16,0,Current,9/1/2018,Night,0
3507,2,PAYMENT,Nueva Zelanda,1360.43,C123721308,226486,225125.57,M222927891,0,0,11,0,Savings,10/1/2018,Morning,0
3508,2,PAYMENT,Kazajistan,3042.92,C753705711,46785,43742.08,M1121370413,0,0,9,0,Savings,11/1/2018,Afternoon,0
3509,2,PAYMENT,Australia,7890.99,C994185757,30986,23095.01,M2049620066,0,0,16,0,Current,12/1/2018,Morning,0
3510,2,TRANSFER,Tayikistan,150142.45,C857245202,20896,0,C173783788,42858,549946.93,8,0,Savings,13/1/2018,Morning,0
3511,2,PAYMENT,China,4957.02,C1194587893,27101,22143.98,M1825228532,0,0,14,0,Current,16/1/2018,Night,0
3512,2,PAYMENT,Iran,20603.53,C1133288103,22143.98,1540.44,M877898962,0,0,20,0,Current,19/1/2018,Morning,0
3513,2,PAYMENT,China,7402.3,C1821335795,101237,93834.7,M1456006896,0,0,8,0,Current,25/1/2018,Morning,0
3514,2,PAYMENT,Pakistan,1216.72,C1907758892,11256,10039.28,M1487540468,0,0,15,0,Savings,3/1/2018,Night,0
3515,2,CASH_OUT,India,13939.21,C1337289706,24719,10779.79,C1397643446,20765.02,13707.11,11,0,Savings,5/1/2018,Night,0
3516,2,TRANSFER,Arabia Saudi,156474.87,C1583082378,168005,11530.13,C451111351,3624999.45,2560556.45,1,0,Savings,7/1/2018,Afternoon,0
3517,2,DEBIT,Turquia,5871.06,C529893402,10492,4620.94,C1182461167,23508.22,29379.28,8,0,Savings,6/1/2018,Morning,0
3518,2,DEBIT,China,2351.74,C397416108,1204.19,0,C1321640594,18910.85,21262.59,3,0,Savings,6/1/2018,Night,0
3519,2,PAYMENT,China,4681.64,C1933493643,0,0,M1916303325,0,0,11,0,Savings,8/1/2018,Night,0
3520,2,PAYMENT,Australia,10819.72,C1096742104,5097,0,M1456250665,0,0,19,0,Savings,9/1/2018,Afternoon,0
3521,2,DEBIT,Australia,1046.5,C1398479590,216,0,C655381473,352750.76,280487.56,16,0,Current,10/1/2018,Afternoon,0
3522,2,PAYMENT,India,5904.7,C1651251663,21692,15787.3,M1419958638,0,0,13,0,Savings,11/1/2018,Afternoon,0
3523,2,PAYMENT,Indonesia,7118.18,C1722102020,23192,16073.82,M1830984476,0,0,20,0,Current,12/1/2018,Afternoon,0
3524,2,PAYMENT,Indonesia,6022.26,C1870812438,16073.82,10051.56,M766089249,0,0,5,0,Savings,13/1/2018,Afternoon,0
3525,2,DEBIT,Irak,5360.4,C1657512321,586,0,C1240730624,42198,36078.93,3,0,Current,16/1/2018,Afternoon,0
3526,2,PAYMENT,Turquia,11667.76,C457714879,459092,447424.24,M1713365029,0,0,19,0,Savings,19/1/2018,Night,0
3527,2,PAYMENT,China,2316.7,C118887511,48238,45921.3,M955153053,0,0,13,0,Savings,25/1/2018,Night,0
3528,2,PAYMENT,Australia,7049.83,C1654228203,69986,62936.17,M2065587797,0,0,17,0,Savings,3/1/2018,Afternoon,0
3529,2,PAYMENT,India,2110.53,C1276991949,855,0,M124581953,0,0,19,0,Current,5/1/2018,Morning,0
3530,2,PAYMENT,Pakistan,5758.46,C696031899,5407,0,M546936087,0,0,4,0,Current,7/1/2018,Afternoon,0
3531,2,CASH_OUT,Indonesia,89518.58,C116155384,0,0,C1380361139,273208.5,62111.53,9,0,Savings,6/1/2018,Afternoon,0
3532,2,CASH_OUT,China,28369.42,C1713520020,0,0,C1211297851,31836,60205.42,3,0,Savings,6/1/2018,Night,0
3533,2,PAYMENT,Corea del Sur,2900.55,C734518153,498882,495981.45,M1201324747,0,0,15,0,Savings,8/1/2018,Morning,0
3534,2,DEBIT,Australia,4390.62,C571251299,69336,64945.38,C1360393616,4820,0,11,0,Savings,9/1/2018,Afternoon,0
3535,2,PAYMENT,Kirguistan,12343.16,C1437977899,25198,12854.84,M1086017415,0,0,1,0,Savings,10/1/2018,Morning,0
3536,2,PAYMENT,Corea del Sur,873.3,C1369854401,123,0,M390010388,0,0,16,0,Savings,11/1/2018,Morning,0
3537,2,PAYMENT,Kazajistan,545.55,C1813531981,4087,3541.45,M1984294974,0,0,20,0,Current,12/1/2018,Night,0
3538,2,PAYMENT,China,11987.41,C361668462,31295,19307.59,M2054071421,0,0,20,0,Savings,13/1/2018,Morning,0
3539,2,PAYMENT,Corea del Sur,2692.22,C1421016152,24521,21828.78,M229581552,0,0,15,0,Current,16/1/2018,Morning,0
3540,2,DEBIT,China,7594.57,C1824242116,508,0,C990355670,16730.22,24324.79,3,0,Savings,19/1/2018,Night,0
3541,2,PAYMENT,China,8048.16,C1677309282,40002.33,31954.17,M552260985,0,0,4,0,Savings,25/1/2018,Night,0
3542,2,CASH_OUT,Australia,169734.47,C1411828534,31954.17,0,C248609774,7300729.62,7760414.85,10,0,Savings,3/1/2018,Afternoon,0
3543,2,CASH_OUT,Myanmar (Birmania),113758.88,C1709321711,0,0,C1017997535,201469.14,19293.26,13,0,Savings,5/1/2018,Morning,0
3544,2,DEBIT,Indonesia,5301.22,C1260308116,30441,25139.78,C542895457,187096.37,93380.65,5,0,Savings,7/1/2018,Night,0
3545,2,DEBIT,Kazajistan,1377.34,C1026134931,16930,15552.66,C1335050193,55469.68,56847.02,12,0,Current,6/1/2018,Night,0
3546,2,PAYMENT,China,9583.89,C1597280379,1590,0,M726483751,0,0,17,0,Savings,6/1/2018,Night,0
3547,2,PAYMENT,Australia,18864.22,C383392444,0,0,M1730062079,0,0,15,0,Savings,8/1/2018,Afternoon,0
3548,2,TRANSFER,Indonesia,50333.01,C475157807,49566,0,C1832532108,0,27708.6,11,0,Savings,9/1/2018,Afternoon,0
3549,2,PAYMENT,Indonesia,4592.82,C1573349881,383449,378856.18,M453940999,0,0,19,0,Savings,10/1/2018,Night,0
3550,2,PAYMENT,Filipinas,2362.45,C162919367,119,0,M121644275,0,0,9,0,Savings,11/1/2018,Morning,0
3551,2,PAYMENT,Filipinas,6808.86,C1638796611,9210.62,2401.76,M251074782,0,0,16,0,Current,12/1/2018,Afternoon,0
3552,2,TRANSFER,Australia,119451.25,C679143692,2401.76,0,C173783788,193000.45,549946.93,15,0,Savings,13/1/2018,Night,0
3553,2,TRANSFER,Irak,60949.25,C773535564,0,0,C481402298,632824.07,617488.4,1,0,Savings,16/1/2018,Afternoon,0
3554,2,TRANSFER,Kazajistan,227236.78,C1070523353,0,0,C173783788,312451.7,549946.93,4,0,Savings,19/1/2018,Night,0
3555,2,TRANSFER,Nueva Zelanda,351219.8,C164183318,0,0,C885951223,517739.35,68880.79,19,0,Savings,25/1/2018,Night,0
3556,2,TRANSFER,Australia,64185.86,C1980008362,0,0,C995911260,75663.55,8629.02,8,0,Savings,3/1/2018,Afternoon,0
3557,2,TRANSFER,Australia,1231953.95,C22179697,0,0,C1916720513,4775712.62,6235766.54,12,0,Current,5/1/2018,Morning,0
3558,2,TRANSFER,Tailandia,2474181.78,C1238013097,0,0,C306206744,3799219.95,7173523.49,5,0,Savings,7/1/2018,Night,0
3559,2,TRANSFER,Tailandia,367966.09,C162214155,0,0,C1916720513,6007666.57,6235766.54,2,0,Savings,6/1/2018,Morning,0
3560,2,TRANSFER,India,602938.9,C1530977859,0,0,C909295153,7091301.63,7473141.22,2,0,Savings,6/1/2018,Night,0
3561,2,TRANSFER,India,1232150.93,C1241189309,0,0,C1899073220,1811160.5,3208966.39,13,0,Savings,8/1/2018,Morning,0
3562,2,TRANSFER,Siria,521278.47,C1418310135,0,0,C306206744,6273401.72,7173523.49,13,0,Savings,9/1/2018,Afternoon,0
3563,2,TRANSFER,Australia,844849.66,C83554564,0,0,C1538745405,916428.49,270110.78,5,0,Savings,10/1/2018,Morning,0
3564,2,TRANSFER,Australia,378843.29,C1502971166,0,0,C306206744,6794680.19,7173523.49,20,0,Current,11/1/2018,Morning,0
3565,2,TRANSFER,Pakistan,285251.82,C1218632562,0,0,C985934102,1319120.27,1116289.38,1,0,Savings,12/1/2018,Night,0
3566,2,TRANSFER,India,232336.31,C1371397528,0,0,C2083562754,1575612.32,2051802.27,10,0,Current,13/1/2018,Morning,0
3567,2,TRANSFER,Pakistan,896122.8,C35419258,0,0,C977993101,1765059.65,1748436.14,3,0,Savings,16/1/2018,Morning,0
3568,2,TRANSFER,Australia,414959.03,C2010426450,0,0,C1916720513,6375632.67,6235766.54,2,0,Savings,19/1/2018,Night,0
3569,2,TRANSFER,China,317831.06,C703824017,0,0,C1789550256,3964356.31,2943614.6,4,0,Savings,25/1/2018,Night,0
3570,2,TRANSFER,Vietnam,548202.26,C371054890,0,0,C453211571,3726770.23,3809570.13,7,0,Current,3/1/2018,Afternoon,0
3571,2,TRANSFER,Indonesia,180173.39,C2009317431,0,0,C2134357721,280908.87,182906.2,4,0,Savings,5/1/2018,Afternoon,0
3572,2,TRANSFER,China,243853.63,C623330465,0,0,C2083562754,1807948.63,2051802.27,20,0,Savings,7/1/2018,Morning,0
3573,2,TRANSFER,China,1339661.93,C283492252,0,0,C1899073220,3043311.43,3208966.39,11,0,Savings,6/1/2018,Night,0
3574,2,TRANSFER,Australia,744654.21,C1758060579,0,0,C665576141,6942242.08,6818933.6,9,0,Savings,6/1/2018,Night,0
3575,2,PAYMENT,Australia,10039.29,C23218037,1595,0,M511646132,0,0,19,0,Savings,8/1/2018,Afternoon,0
3576,2,PAYMENT,Turquia,537.8,C593185976,110016,109478.2,M70543368,0,0,11,0,Current,9/1/2018,Afternoon,0
3577,2,DEBIT,Arabia Saudi,3925.8,C402578964,22062,18136.2,C173783788,539688.48,549946.93,19,0,Savings,10/1/2018,Morning,0
3578,2,CASH_OUT,China,158934.62,C1898629094,18136.2,0,C187649742,168294.74,327229.36,5,0,Current,11/1/2018,Night,0
3579,2,DEBIT,Filipinas,482.58,C141388791,439,0,C716157500,4894.45,5377.03,1,0,Savings,12/1/2018,Night,0
3580,2,TRANSFER,Indonesia,107159.07,C800990938,6476,0,C1877453512,0,107159.07,5,0,Savings,13/1/2018,Afternoon,0
3581,2,PAYMENT,Arabia Saudi,5536.65,C1322341191,20258,14721.35,M1768142988,0,0,5,0,Savings,16/1/2018,Night,0
3582,2,PAYMENT,Arabia Saudi,4640.64,C179455108,1023,0,M1424243710,0,0,5,0,Savings,19/1/2018,Night,0
3583,2,PAYMENT,Arabia Saudi,205.26,C275448142,21335,21129.74,M1681423383,0,0,3,0,Savings,25/1/2018,Afternoon,0
3584,2,PAYMENT,China,10375.5,C2083951216,73405,63029.5,M167275971,0,0,20,0,Savings,3/1/2018,Morning,0
3585,2,PAYMENT,India,1760.56,C1104243907,20132,18371.44,M1714317354,0,0,16,0,Savings,5/1/2018,Afternoon,0
3586,2,PAYMENT,Filipinas,7656.3,C776192909,20116,12459.7,M1688151539,0,0,12,0,Savings,7/1/2018,Afternoon,0
3587,2,CASH_OUT,Vietnam,74226.4,C778234583,11558,0,C726762476,0,74226.4,4,0,Savings,6/1/2018,Night,0
